SPECTRUM - MS,
VI-143.raw,
FTMS + p ESI Full ms [200.00-3000.00],
Scan #: 17-31,
RT: 0.30-0.56,
AV: 15,
SB: 19  0.01-0.34 ,
Data points: 67852,
Mass,Intensity
2041.834506,0
2041.851928,0
2042.374713,0
2042.392142,0
2042.409572,0
2042.427002,0
2042.444433,28.556986
2042.461863,36.394174
2042.479294,38.102938
2042.496725,0
2042.514156,0
2042.531587,0
2042.549019,0
2043.019757,0
2043.037195,0
2043.054633,0
2043.072071,0
2043.08951,11.476349
2043.106948,11.860817
2043.124387,28.538258
2043.141827,5.048838
2043.159266,0
2043.176706,0
2043.194146,0
2043.211586,0
2043.508102,0
2043.525546,0
2043.54299,0
2043.560435,0
2043.577879,26.554216
2043.595324,55.755223
2043.61277,75.954404
2043.630215,78.702538
2043.647661,64.08079
2043.665107,42.661317
2043.682553,6.733324
2043.699999,0.013172
2043.717446,0
2043.734892,0
2043.75234,0
2043.769787,0
2045.55058,0
2045.56805,0
2045.585521,0
2045.602992,0
2045.620463,40.277844
2045.637934,63.19003
2045.655405,29.95865
2045.672877,0.033265
2045.690349,0
2045.707821,0
2045.725293,0
2045.742765,0
2045.760238,9.618935
2045.777711,1.41574
2045.795184,0
2045.812658,0
2045.830131,0
2045.847605,0
2045.865079,0
2045.882554,0
2045.900028,0
2045.917503,55.986766
2045.934978,109.095907
2045.952453,102.910429
2045.969929,74.044734
2045.987404,51.537479
2046.00488,8.358268
2046.022356,45.906994
2046.039833,60.049629
2046.057309,66.923702
2046.074786,80.210398
2046.092263,39.340791
2046.10974,0
2046.127217,0
2046.144695,0
2046.162173,0
2046.319484,0
2046.336964,0
2046.354445,0
2046.371925,0
2046.389406,2.145069
2046.406887,0
2046.424368,0
2046.44185,0
2046.459331,0
2047.263732,0
2047.281224,0
2047.298716,0
2047.316209,0
2047.333702,88.029269
2047.351195,147.348426
2047.368688,131.669858
2047.386182,75.725984
2047.403676,9.116322
2047.42117,0
2047.438664,0
2047.456159,0
2047.473653,0
2049.294327,0
2049.311845,0
2049.329363,0
2049.346882,0
2049.364401,25.266513
2049.38192,59.78744
2049.39944,47.237062
2049.416959,7.684771
2049.434479,0.015048
2049.451999,0
2049.469519,0
2049.48704,0
2049.504561,0
2050.591285,0
2050.60882,0
2050.626355,0
2050.64389,0
2050.661426,17.733663
2050.678962,47.217566
2050.696498,3.053234
2050.714034,0
2050.73157,0
2050.749107,0
2050.766644,0
2052.661956,0
2052.679517,0
2052.697079,0
2052.714641,0
2052.732203,36.342093
2052.749766,70.954781
2052.767328,41.12322
2052.784891,8.324548
2052.802454,0.016347
2052.820017,0
2052.837581,0
2052.855144,0
2052.872708,0
2056.213952,0
2056.231559,0
2056.249166,0
2056.266773,0
2056.284381,8.660392
2056.301989,34.692845
2056.319597,66.51658
2056.337206,57.77641
2056.354814,31.998304
2056.372423,6.687808
2056.390032,0.013142
2056.407642,0
2056.425251,0
2056.442861,0
2056.460471,0
2056.478081,0
2056.495692,31.516526
2056.513302,58.093379
2056.530913,74.419625
2056.548524,81.512247
2056.566136,77.799364
2056.583747,30.375003
2056.601359,0
2056.618971,0
2056.636583,0
2056.654196,0
2056.671809,0
2056.689422,0
2056.707035,0
2056.724648,35.634226
2056.742262,0
2056.759876,0
2056.77749,0
2056.795104,0
2057.746612,0
2057.764239,0
2057.781866,0
2057.799493,0
2057.817121,13.927417
2057.834749,38.023956
2057.852376,38.05294
2057.870005,10.910968
2057.887633,3.871924
2057.905261,0.018927
2057.92289,0
2057.940519,0
2057.958148,0
2057.975778,0
2058.698781,0
2058.71642,0
2058.73406,0
2058.751699,0
2058.769339,42.998284
2058.786979,81.861736
2058.804619,83.085052
2058.822259,70.847725
2058.8399,53.760373
2058.85754,9.071955
2058.875181,0.017791
2058.892823,0
2058.910464,0
2058.928106,0
2058.945748,0
2058.96339,0
2058.981032,0
2058.998675,0
2059.016318,0
2059.033961,7.029043
2059.051604,90.341082
2059.069248,119.598524
2059.086891,93.100575
2059.104535,61.001141
2059.12218,38.81927
2059.139824,6.303093
2059.157469,0.012355
2059.175114,0
2059.192759,0
2059.210404,0
2059.22805,0
2060.251881,0
2060.26954,0
2060.287199,0
2060.304858,0
2060.322518,33.194162
2060.340178,126.759207
2060.357838,144.440015
2060.375498,141.844153
2060.393159,129.678772
2060.410819,97.125676
2060.42848,0
2060.446142,0
2060.463803,0
2060.481465,0
2061.011421,0
2061.029089,0
2061.046758,0
2061.064428,0
2061.082097,7.561468
2061.099767,30.855987
2061.117436,23.354792
2061.135106,0
2061.152777,0
2061.170447,0
2061.188118,15.180401
2061.205789,3.129849
2061.22346,0.016477
2061.241132,0
2061.258803,0
2061.276475,0
2061.294147,0
2062.001219,0
2062.0189,0
2062.036582,0
2062.054264,0
2062.071946,34.332519
2062.089628,64.84643
2062.107311,79.948368
2062.124994,80.672814
2062.142677,73.428203
2062.16036,61.191906
2062.178044,10.632234
2062.195727,0.020865
2062.213411,0
2062.231096,0
2062.24878,0
2062.266465,0
2062.531761,0
2062.54945,0
2062.567138,0
2062.584827,0
2062.602516,4.037184
2062.620205,0
2062.637894,0
2062.655584,0
2062.673274,0
2063.027119,0
2063.044814,0
2063.062509,0
2063.080204,0
2063.097899,7.69617
2063.115595,12.652076
2063.13329,0
2063.150986,0
2063.168683,0
2063.186379,0
2063.204076,0
2063.221773,9.487818
2063.23947,18.886135
2063.257167,7.066903
2063.274865,0
2063.292563,0
2063.310261,0
2063.327959,0
2065.010335,0
2065.028056,0
2065.045776,0
2065.063497,0
2065.081217,4.434806
2065.098939,10.955833
2065.11666,15.0248
2065.134381,12.732411
2065.152103,13.771515
2065.169825,15.726334
2065.187547,13.109355
2065.20527,16.57537
2065.222992,2.848732
2065.240715,0.977117
2065.258439,11.681329
2065.276162,17.072252
2065.293885,32.808285
2065.311609,54.229634
2065.329333,83.393266
2065.347058,80.708972
2065.364782,72.621687
2065.382507,58.153665
2065.400232,10.054505
2065.417957,0.019737
2065.435682,0
2065.453408,0
2065.471134,0
2065.48886,0
2065.683862,0
2065.701591,0
2065.71932,0
2065.737049,0
2065.754779,1.116559
2065.772509,48.779363
2065.790239,58.465288
2065.807969,59.209178
2065.825699,50.94803
2065.84343,0
2065.861161,0
2065.878892,0
2065.896623,0
2066.375456,0
2066.393194,0
2066.410932,0
2066.42867,0
2066.446408,32.827337
2066.464147,61.12551
2066.481886,79.780635
2066.499625,87.511688
2066.517364,40.883667
2066.535104,0
2066.552844,0
2066.570584,0
2066.588324,0
2067.067397,0
2067.085144,0
2067.102891,0
2067.120638,0
2067.138385,28.365193
2067.156133,49.883236
2067.173881,59.892641
2067.191629,58.561722
2067.209377,45.898364
2067.227125,12.304469
2067.244874,0.024258
2067.262623,0
2067.280372,0
2067.298122,0
2067.315871,0
2071.902923,0
2071.920732,0
2071.938541,0
2071.95635,0
2071.97416,19.155209
2071.99197,161.219058
2072.00978,185.384383
2072.02759,113.894377
2072.045401,7.527781
2072.063212,0
2072.081023,0
2072.098834,0
2072.116646,0
2072.170081,0
2072.187894,0
2072.205706,0
2072.223519,0
2072.241332,75.280598
2072.259146,83.733581
2072.276959,72.583227
2072.294773,39.210886
2072.312587,18.779375
2072.330401,0
2072.348216,0
2072.36603,0
2072.383845,0
2072.722373,0
2072.740192,0
2072.758012,0
2072.775832,0
2072.793652,27.519001
2072.811473,65.542398
2072.829293,137.329345
2072.847114,215.929839
2072.864935,242.609548
2072.882757,191.58749
2072.900578,95.044517
2072.9184,21.78482
2072.936222,35.048468
2072.954045,57.081193
2072.971867,64.70688
2072.98969,57.908112
2073.007513,33.955632
2073.025336,7.249446
2073.043159,0.014274
2073.060983,0
2073.078807,0
2073.096631,0
2073.114455,0
2074.095149,0
2074.112986,0
2074.130824,0
2074.148661,0
2074.166499,7.392051
2074.184338,45.069388
2074.202176,49.37022
2074.220015,14.469244
2074.237853,0.028566
2074.255692,0
2074.273532,0
2074.291371,0
2074.309211,0
2075.344311,0
2075.362165,0
2075.380018,0
2075.397872,0
2075.415726,26.143698
2075.43358,47.493838
2075.451435,59.213799
2075.46929,60.864469
2075.487145,49.667082
2075.505,0
2075.522855,0
2075.540711,0
2075.558567,0
2075.772855,0
2075.790714,0
2075.808573,0
2075.826433,0
2075.844292,21.200447
2075.862152,48.888908
2075.880012,76.32058
2075.897872,70.586392
2075.915733,4.038246
2075.933594,0
2075.951454,0
2075.969316,0
2075.987177,0
2079.940212,0
2079.958125,0
2079.976037,0
2079.993951,0
2080.011864,30.965205
2080.029778,50.707191
2080.047691,60.89806
2080.065606,64.945624
2080.08352,57.399351
2080.101434,35.876511
2080.119349,7.433577
2080.137264,0
2080.155179,0
2080.173095,0
2080.191011,0
2080.549373,0
2080.567294,0
2080.585214,0
2080.603135,0
2080.621057,78.255457
2080.638978,156.772575
2080.6569,158.475535
2080.674822,56.243683
2080.692744,0
2080.710666,0
2080.728589,0
2080.746512,0
2081.122946,0
2081.140874,0
2081.158802,0
2081.17673,0
2081.194659,18.050181
2081.212588,42.743168
2081.230517,7.298835
2081.248446,0
2081.266376,0
2081.284306,0
2081.302236,0
2081.858183,0
2081.87612,0
2081.894058,0
2081.911996,0
2081.929934,63.385653
2081.947872,74.5539
2081.965811,46.527202
2081.98375,10.712129
2082.001689,0.021127
2082.019628,0
2082.037568,0
2082.055507,0
2082.073447,0
2082.719443,0
2082.737391,0
2082.75534,0
2082.773289,0
2082.791238,25.459153
2082.809188,56.454332
2082.827138,73.037406
2082.845088,71.736533
2082.863038,58.867867
2082.880988,44.118502
2082.898939,11.969721
2082.91689,0
2082.934841,0
2082.952793,0
2082.970744,0
2083.814732,0
2083.832695,0
2083.850658,0
2083.868621,0
2083.886585,7.702789
2083.904548,1.126371
2083.922512,0
2083.940476,0.714668
2083.958441,59.655658
2083.976405,103.26705
2083.99437,123.287999
2084.012335,127.457324
2084.030301,127.759894
2084.048266,88.897032
2084.066232,41.578671
2084.084198,22.822502
2084.102164,8.956269
2084.120131,0
2084.138097,0
2084.156064,0
2084.174032,0
2084.317777,0
2084.335747,0
2084.353716,0
2084.371686,0
2084.389656,3.040799
2084.407626,0
2084.425596,0
2084.443567,0
2084.461538,0
2085.198545,0
2085.216525,0
2085.234506,0
2085.252487,0
2085.270469,17.802131
2085.28845,45.619556
2085.306432,23.962217
2085.324414,0
2085.342397,0
2085.360379,0
2085.378362,0
2086.277796,0
2086.295791,0
2086.313786,0
2086.331781,0
2086.349776,34.17998
2086.367771,89.55262
2086.385767,93.77529
2086.403763,51.253309
2086.42176,0
2086.439756,0
2086.457753,0
2086.47575,0
2086.781733,0
2086.799735,0
2086.817736,0
2086.835738,0
2086.853739,4.826705
2086.871741,58.824467
2086.889744,99.018127
2086.907746,71.135488
2086.925749,20.58336
2086.943752,1.513125
2086.961755,0
2086.979759,0
2086.997762,0
2087.015766,0
2087.06978,0
2087.087785,0
2087.10579,0
2087.123795,0
2087.141801,21.562122
2087.159806,44.900663
2087.177812,56.845188
2087.195819,56.130286
2087.213825,0
2087.231832,0
2087.249839,0
2087.267846,0
2087.537982,0
2087.555993,0
2087.574004,0
2087.592015,0
2087.610027,9.446918
2087.628039,52.667321
2087.646051,128.708954
2087.664063,193.150641
2087.682076,198.725448
2087.700089,134.954537
2087.718102,1.83208
2087.736115,0
2087.754128,0
2087.772142,0
2087.790156,0
2088.709177,0
2088.727203,0
2088.74523,0
2088.763256,0
2088.781283,26.123469
2088.79931,11.524696
2088.817337,0
2088.835365,0
2088.853392,0
2088.87142,0
2089.881358,0
2089.8994,0
2089.917441,0
2089.935483,0
2089.953525,6.29736
2089.971567,51.357255
2089.989609,107.614626
2090.007652,105.101605
2090.025695,63.817406
2090.043738,15.471929
2090.061781,0
2090.079825,0
2090.097869,0
2090.115913,0
2090.892029,0
2090.910083,0
2090.928138,0
2090.946193,0
2090.964248,24.519294
2090.982303,47.579624
2091.000359,68.773926
2091.018414,83.408059
2091.03647,80.932151
2091.054526,60.195701
2091.072583,30.289149
2091.09064,5.68749
2091.108697,0.011206
2091.126754,0
2091.144811,0
2091.162869,0
2091.180927,0
2092.7167,0
2092.734778,0
2092.752856,0
2092.770935,0
2092.789013,29.754393
2092.807092,41.098006
2092.825171,23.801241
2092.843251,0
2092.86133,0
2092.87941,0
2092.89749,0
2092.915571,0
2092.933651,0
2092.951732,0
2092.969813,0
2092.987894,14.720544
2093.005976,49.848342
2093.024058,80.028073
2093.04214,99.191836
2093.060222,103.32674
2093.078304,101.149095
2093.096387,101.665694
2093.11447,104.67748
2093.132553,111.008266
2093.150636,78.066718
2093.16872,76.722499
2093.186804,58.77861
2093.204888,30.382267
2093.222972,16.318441
2093.241057,7.019407
2093.259142,11.922883
2093.277227,0
2093.295312,0
2093.313397,0
2093.331483,0
2093.440002,0
2093.45809,0
2093.476177,0
2093.494265,0
2093.512353,29.115757
2093.530441,50.770309
2093.54853,23.130324
2093.566619,0
2093.584708,0
2093.602797,0
2093.620886,0
2093.675156,0
2093.693247,0
2093.711337,0
2093.729428,0
2093.747519,45.113612
2093.765611,59.726295
2093.783702,53.836652
2093.801794,40.06178
2093.819886,10.748384
2093.837978,0.021251
2093.856071,0
2093.874164,0
2093.892257,0
2093.91035,32.506407
2093.928443,56.872383
2093.946537,63.845825
2093.964631,38.067652
2093.982725,22.572202
2094.00082,0
2094.018914,0
2094.037009,0
2094.055104,0
2094.579964,0
2094.598066,0
2094.616169,0
2094.634271,0
2094.652374,17.132198
2094.670477,40.612667
2094.688581,47.298537
2094.706684,14.210283
2094.724788,0.02811
2094.742892,0
2094.760996,0
2094.779101,0
2094.797205,0
2095.159349,0
2095.177459,0
2095.195569,0
2095.213679,0
2095.231789,29.077877
2095.2499,56.834532
2095.26801,67.265482
2095.286121,59.908132
2095.304233,38.780078
2095.322344,9.127123
2095.340456,0.01803
2095.358568,0
2095.37668,0
2095.394793,0
2095.412905,0
2098.695177,0
2098.713333,0
2098.731488,0
2098.749644,0
2098.7678,15.701368
2098.785957,71.110968
2098.804114,75.974838
2098.822271,73.941991
2098.840428,16.78561
2098.858585,0
2098.876743,0
2098.894901,0
2098.913059,0
2098.931217,0
2098.949376,0
2098.967534,30.505082
2098.985693,33.018906
2099.003853,0
2099.022012,0
2099.040172,0
2099.058332,0
2099.130974,0
2099.149136,0
2099.167297,0
2099.185459,0
2099.20362,17.652791
2099.221783,0
2099.239945,0
2099.258107,0
2099.27627,0
2099.875776,0
2099.893946,0
2099.912117,0
2099.930289,0
2099.94846,4.68304
2099.966632,0
2099.984804,0
2100.002976,0
2100.021149,0
2100.439181,0
2100.457359,0
2100.475538,0
2100.493716,0
2100.511895,10.787655
2100.530074,106.388083
2100.548254,92.698196
2100.566433,50.136034
2100.584613,0
2100.602793,0
2100.620973,0
2100.639154,0
2102.021563,0
2102.039762,0
2102.057961,0
2102.07616,0
2102.094359,17.747489
2102.112559,46.150968
2102.130759,64.510404
2102.148959,59.602388
2102.167159,33.922868
2102.18536,7.527169
2102.203561,0
2102.221762,0
2102.239963,0
2102.258165,0
2102.858948,0
2102.877157,0
2102.895367,0
2102.913577,0
2102.931788,15.933396
2102.949998,39.812247
2102.968209,17.335841
2102.98642,0
2103.004631,0
2103.022843,0
2103.041054,0
2103.860826,0
2103.879048,0
2103.897271,0
2103.915494,0
2103.933717,7.358572
2103.951941,58.947729
2103.970165,57.404349
2103.988389,9.122181
2104.006613,0
2104.024837,0
2104.043062,0
2104.061287,0
2104.881655,0
2104.899891,0
2104.918127,0
2104.936363,0
2104.9546,49.027132
2104.972837,66.164908
2104.991074,11.082414
2105.009311,0
2105.027549,0
2105.045786,0
2105.064024,0
2105.46532,0
2105.483563,0
2105.501807,0
2105.520051,0
2105.538295,29.62442
2105.556539,31.744643
2105.574784,32.01428
2105.593029,43.152987
2105.611274,50.24731
2105.629519,11.112332
2105.647765,0
2105.666011,0
2105.684257,0
2105.702503,0
2105.939726,0
2105.957976,0
2105.976226,0
2105.994476,0
2106.012726,4.374812
2106.030977,0
2106.049227,0
2106.067478,0
2106.08573,0
2106.377782,0
2106.396037,0
2106.414293,0
2106.432549,0
2106.450805,29.171913
2106.469061,0
2106.487317,0
2106.505574,0
2106.523831,0
2106.943807,0
2106.962069,0
2106.980332,0
2106.998595,0
2107.016859,11.366377
2107.035122,56.554924
2107.053386,50.224244
2107.07165,33.006807
2107.089915,24.810353
2107.108179,22.714415
2107.126444,16.041895
2107.144709,40.728655
2107.162974,9.356174
2107.18124,0.018472
2107.199505,0
2107.217771,0
2107.236038,0
2107.254304,0
2109.08215,0
2109.10044,0
2109.118731,0
2109.137022,0
2109.155313,39.000735
2109.173604,70.327508
2109.191896,79.350455
2109.210188,90.698313
2109.22848,79.864885
2109.246772,28.453399
2109.265065,0
2109.283358,0
2109.301651,0
2109.319944,0
2109.96036,0
2109.978662,0
2109.996964,0
2110.015267,0
2110.033569,22.877127
2110.051872,83.517243
2110.070175,125.257752
2110.088479,140.726855
2110.106782,123.495337
2110.125086,88.771972
2110.14339,70.193426
2110.161694,69.24862
2110.179999,77.192612
2110.198304,82.512868
2110.216608,76.352729
2110.234914,58.634531
2110.253219,43.122002
2110.271525,48.331203
2110.289831,68.485877
2110.308137,94.500398
2110.326443,122.334079
2110.34475,136.284523
2110.363057,122.743228
2110.381364,91.238673
2110.399671,63.559048
2110.417979,7.129719
2110.436287,0
2110.454595,0
2110.472903,0
2110.491212,0
2111.938341,0
2111.956669,0
2111.974997,0
2111.993325,0
2112.011653,52.761051
2112.029982,60.18628
2112.048311,51.046624
2112.06664,14.95169
2112.084969,0.029637
2112.103298,0
2112.121628,0
2112.139958,0
2112.158288,0
2114.543255,0
2114.561617,0
2114.579978,0
2114.59834,0
2114.616703,5.198125
2114.635065,10.238156
2114.653428,12.652261
2114.671791,12.24458
2114.690154,9.290646
2114.708518,2.570189
2114.726881,0.0201
2114.745245,0
2114.763609,0
2114.781974,0
2114.800338,0
2115.718877,0
2115.737253,0
2115.755631,0
2115.774008,0
2115.792385,20.312294
2115.810763,0
2115.829141,0
2115.84752,0
2115.865898,0
2117.355356,0
2117.373754,0
2117.392152,0
2117.410551,0
2117.42895,43.171912
2117.447349,46.112863
2117.465748,0
2117.484148,0
2117.502548,0
2117.520948,0
2118.036248,0
2118.054655,0
2118.073063,0
2118.09147,0
2118.109878,2.102526
2118.128286,0
2118.146694,0
2118.165103,0
2118.183512,0
2118.993734,0
2119.012154,0
2119.030573,0
2119.048993,0
2119.067414,19.074839
2119.085834,59.581514
2119.104255,67.212933
2119.122676,46.030074
2119.141097,5.72731
2119.159519,0
2119.17794,0
2119.196362,0
2119.214784,0
2119.325323,0
2119.343747,0
2119.362171,0
2119.380595,0
2119.39902,34.986748
2119.417444,72.825959
2119.435869,68.907152
2119.454295,49.103059
2119.47272,9.069355
2119.491146,0.017919
2119.509572,0
2119.527998,0
2119.546425,0
2119.564852,0
2119.933437,0
2119.951869,0
2119.970301,0
2119.988733,0
2120.007166,9.888792
2120.025599,38.679378
2120.044032,46.151409
2120.062465,0
2120.080898,0
2120.099332,0
2120.117766,0
2121.593263,0
2121.611716,0
2121.63017,0
2121.648624,0
2121.667078,35.049244
2121.685532,108.13414
2121.703987,104.747485
2121.722442,82.347938
2121.740897,23.845548
2121.759353,23.339826
2121.777808,0
2121.796264,16.765033
2121.81472,28.542743
2121.833176,25.434611
2121.851633,16.943502
2121.87009,9.007921
2121.888547,3.680872
2121.907004,0.546899
2121.925462,0.013089
2121.94392,0
2121.962378,0
2121.980836,0
2121.999294,0
2122.073131,0
2122.091591,0
2122.110051,0
2122.128511,0
2122.146971,13.003645
2122.165432,75.756411
2122.183893,64.180382
2122.202354,13.186111
2122.220815,0
2122.239277,0
2122.257739,0
2122.276201,0
2122.848646,0
2122.867116,0
2122.885586,0
2122.904057,0
2122.922527,4.115503
2122.940998,0
2122.959469,0
2122.97794,0
2122.996412,0
2125.28875,0
2125.307252,0
2125.325754,0
2125.344256,0
2125.362758,20.202676
2125.381261,69.78873
2125.399764,67.736396
2125.418267,43.24401
2125.436771,7.754206
2125.455274,0
2125.473778,0
2125.492282,0
2125.510786,0
2126.547416,0
2126.565934,0
2126.584452,0
2126.602971,0
2126.62149,45.744929
2126.640009,77.892036
2126.658528,85.383787
2126.677048,76.123762
2126.695568,64.005947
2126.714088,9.816615
2126.732608,0
2126.751128,0
2126.769649,0
2126.78817,0
2127.770131,0
2127.788665,0
2127.8072,0
2127.825734,0
2127.844269,10.028604
2127.862804,65.987131
2127.881339,61.784869
2127.899875,11.866105
2127.918411,0.023475
2127.936947,0
2127.955483,0
2127.97402,0
2127.992556,0
2128.678587,0
2128.697133,0
2128.715679,0
2128.734226,0
2128.752772,17.618042
2128.771319,40.212054
2128.789867,16.004809
2128.808414,0
2128.826962,0
2128.84551,0
2128.864058,0
2129.012452,0
2129.031002,0
2129.049553,0
2129.068103,0
2129.086654,31.257235
2129.105206,38.280955
2129.123757,53.510082
2129.142309,72.970766
2129.160861,83.168075
2129.179413,82.962365
2129.197966,98.001859
2129.216519,52.261704
2129.235072,26.228295
2129.253625,0
2129.272178,0
2129.290732,0
2129.309286,0
2129.40206,0
2129.420615,0
2129.439171,0
2129.457727,0
2129.476283,26.662431
2129.494839,57.357787
2129.513396,71.997541
2129.531953,32.894917
2129.55051,0
2129.569067,0
2129.587625,0
2129.606183,0
2130.942986,0
2130.961561,0
2130.980137,0
2130.998713,0
2131.01729,33.574728
2131.035866,88.671133
2131.054443,126.751722
2131.07302,109.699464
2131.091597,58.187284
2131.110175,9.597265
2131.128753,0.01896
2131.147331,11.317542
2131.165909,56.096138
2131.184487,135.080912
2131.203066,226.181993
2131.221645,298.306849
2131.240224,322.095364
2131.258804,284.173677
2131.277383,196.291708
2131.295963,89.137062
2131.314543,0
2131.333124,0
2131.351705,0
2131.370286,0
2131.388867,18.431369
2131.407448,42.761939
2131.42603,9.783706
2131.444612,0.019365
2131.463194,0
2131.481776,0
2131.500359,0
2131.518942,0
2131.853475,0
2131.872062,0
2131.89065,0
2131.909238,0
2131.927826,32.511386
2131.946414,66.019671
2131.965003,39.008042
2131.983592,29.079037
2132.002181,3.216545
2132.020771,0
2132.03936,0
2132.05795,0
2132.07654,0
2132.522777,0
2132.541373,0
2132.55997,0
2132.578567,0
2132.597164,4.575012
2132.615761,0
2132.634358,0
2132.652956,0
2132.671554,0
2132.876147,0
2132.894748,0
2132.913349,0
2132.93195,0
2132.950552,23.170289
2132.969154,12.504803
2132.987756,11.664152
2133.006358,0
2133.024961,0
2133.043564,0
2133.062167,0
2133.452887,0
2133.471495,0
2133.490104,0
2133.508713,0
2133.527322,7.470516
2133.545931,21.438774
2133.564541,37.819747
2133.583151,37.077985
2133.601761,16.063517
2133.620371,0
2133.638982,0
2133.657593,0
2133.676204,0
2136.638466,0
2136.657116,0
2136.675766,0
2136.694417,0
2136.713067,9.573055
2136.731719,14.114192
2136.75037,21.118632
2136.769021,25.181752
2136.787673,0
2136.806325,0
2136.824978,0
2136.84363,0
2137.552607,0
2137.57127,0
2137.589932,0
2137.608594,0
2137.627257,46.477375
2137.64592,61.481208
2137.664584,64.019231
2137.683247,65.05214
2137.701911,57.496701
2137.720575,11.626004
2137.739239,0.023035
2137.757904,0
2137.776568,0
2137.795233,0
2137.813899,0
2137.832564,0.993924
2137.85123,38.798248
2137.869896,117.990788
2137.888562,122.653683
2137.907229,80.988742
2137.925895,35.954956
2137.944562,39.704784
2137.963229,91.313652
2137.981897,127.626826
2138.000565,122.403956
2138.019232,98.594058
2138.037901,84.4677
2138.056569,87.237393
2138.075238,96.768858
2138.093907,101.280527
2138.112576,94.278218
2138.131245,76.090794
2138.149915,52.788703
2138.168585,10.021768
2138.187255,0.019845
2138.205925,0
2138.224596,0
2138.243267,0
2138.261938,0
2138.579384,0
2138.59806,0
2138.616735,0
2138.635411,0
2138.654088,36.656318
2138.672764,70.257027
2138.691441,47.730221
2138.710118,0
2138.728795,0
2138.747473,0
2138.76615,0
2138.784828,0
2138.803506,50.346897
2138.822185,89.295977
2138.840864,92.753649
2138.859542,65.41615
2138.878222,40.663558
2138.896901,39.277791
2138.915581,50.265001
2138.934261,50.591827
2138.952941,27.722215
2138.971621,4.663088
2138.990302,0.0092
2139.008983,0
2139.027664,0
2139.046345,0
2139.065027,0
2139.233173,0
2139.251857,0
2139.270541,0
2139.289226,0
2139.30791,30.370567
2139.326595,53.724901
2139.345281,64.361758
2139.363966,66.323021
2139.382652,58.853416
2139.401338,46.383364
2139.420024,12.813258
2139.438711,0.02546
2139.457398,0
2139.476085,0
2139.494772,0
2139.51346,0
2140.130285,0
2140.14898,0
2140.167676,0
2140.186373,0
2140.205069,28.386458
2140.223766,56.839894
2140.242463,69.944339
2140.261161,35.879757
2140.279858,0
2140.298556,0
2140.317254,0
2140.335952,0
2140.373349,0
2140.392048,0
2140.410748,0
2140.429447,0
2140.448147,18.496155
2140.466847,44.038888
2140.485547,55.95211
2140.504248,51.442806
2140.522948,38.305346
2140.541649,11.470054
2140.560351,0.022806
2140.579052,0
2140.597754,0
2140.616456,0
2140.635158,0
2140.728673,0
2140.747376,0
2140.76608,0
2140.784784,0
2140.803489,28.536325
2140.822194,65.444084
2140.840898,99.736194
2140.859604,126.220643
2140.878309,146.600282
2140.897015,162.265337
2140.91572,165.367242
2140.934427,146.02466
2140.953133,105.984523
2140.97184,60.128849
2140.990546,11.49731
2141.009254,30.826294
2141.027961,55.811068
2141.046668,78.98442
2141.065376,114.135701
2141.084084,162.830906
2141.102793,212.118323
2141.121501,241.717235
2141.14021,236.419623
2141.158919,200.778753
2141.177629,162.895657
2141.196338,149.765005
2141.215048,153.005268
2141.233758,144.056935
2141.252468,106.151304
2141.271179,45.570515
2141.28989,6.74882
2141.308601,0.013328
2141.327312,0
2141.346023,29.802265
2141.364735,62.972681
2141.383447,80.165781
2141.402159,71.079277
2141.420872,41.746121
2141.439585,7.343479
2141.458298,0.014534
2141.477011,0
2141.495724,0
2141.514438,0
2141.533152,0
2141.570581,0
2141.589295,0
2141.60801,0
2141.626726,0
2141.645441,64.166421
2141.664157,111.655706
2141.682873,96.408553
2141.701589,35.995559
2141.720305,4.562904
2141.739022,0.008991
2141.757739,0
2141.776456,0
2141.795173,0
2141.813891,0
2142.618982,0
2142.637711,0
2142.656439,0
2142.675168,0
2142.693898,69.891303
2142.712627,140.466408
2142.731357,112.703558
2142.750087,29.219497
2142.768817,0
2142.787547,3.811722
2142.806278,33.065839
2142.825009,67.267969
2142.84374,67.053965
2142.862471,55.999601
2142.881203,11.336937
2142.899935,0.022474
2142.918667,0
2142.937399,0
2142.956132,0
2142.974865,0
2144.061792,0
2144.080539,0
2144.099287,0
2144.118035,0
2144.136783,12.995519
2144.155531,82.008449
2144.17428,111.770694
2144.193029,133.52656
2144.211778,126.603266
2144.230527,90.627365
2144.249277,47.414475
2144.268027,17.521212
2144.286777,1.700655
2144.305527,0
2144.324278,0
2144.343028,1.419969
2144.361779,5.786092
2144.380531,5.773055
2144.399282,35.955048
2144.418034,9.369059
2144.436786,0.018577
2144.455538,7.051482
2144.474291,0
2144.493044,0
2144.511797,0
2144.53055,0
2145.862662,0
2145.881433,0
2145.900204,0
2145.918975,0
2145.937747,41.299528
2145.956519,36.360847
2145.975291,14.522887
2145.994064,2.12226
2146.012837,0.004167
2146.031609,0
2146.050383,0
2146.069156,0
2146.08793,0
2146.538573,0
2146.557353,0
2146.576133,0
2146.594913,0
2146.613694,27.855969
2146.632475,53.397984
2146.651256,85.361047
2146.670037,112.056049
2146.688819,111.233977
2146.7076,98.214282
2146.726383,101.297839
2146.745165,109.659088
2146.763947,103.924355
2146.78273,90.857087
2146.801513,78.363534
2146.820297,58.370987
2146.83908,16.468397
2146.857864,0.032752
2146.876648,0
2146.895432,0
